DATE,HOUR,DAY_NAME,TIME_OF_DAY,CASUAL_USERS,REGISTERED_USERS,TOTAL_RENTALS,CASUAL_PERCENTAGE
2011-08-05,10,Friday,Mid-Day,50,113,163,30.67
2011-08-05,11,Friday,Mid-Day,44,103,147,29.93
2011-08-05,12,Friday,Mid-Day,57,159,216,26.39
2011-08-05,13,Friday,Mid-Day,40,164,204,19.61
2011-08-05,14,Friday,Mid-Day,81,164,245,33.06
2011-08-05,15,Friday,Mid-Day,50,160,210,23.81
2011-08-05,16,Friday,Evening Rush,76,254,330,23.03
2011-08-05,17,Friday,Evening Rush,84,466,550,15.27
2011-08-05,18,Friday,Evening Rush,105,361,466,22.53
2011-08-05,19,Friday,Evening Rush,90,282,372,24.19
2011-08-05,20,Friday,Night,70,221,291,24.05
2011-08-05,21,Friday,Night,54,119,173,31.21
2011-08-05,22,Friday,Night,51,137,188,27.13
2011-08-05,23,Friday,Night,37,102,139,26.62
2011-08-06,0,Saturday,Early Morning,29,104,133,21.8
2011-08-06,1,Saturday,Early Morning,17,50,67,25.37
2011-08-06,2,Saturday,Early Morning,14,39,53,26.42
2011-08-06,3,Saturday,Early Morning,14,28,42,33.33
2011-08-06,4,Saturday,Early Morning,5,5,10,50.0
2011-08-06,5,Saturday,Early Morning,2,4,6,33.33
2011-08-06,6,Saturday,Morning Rush,5,22,27,18.52
2011-08-06,7,Saturday,Morning Rush,14,49,63,22.22
2011-08-06,8,Saturday,Morning Rush,27,94,121,22.31
2011-08-06,9,Saturday,Morning Rush,60,155,215,27.91
2011-08-06,10,Saturday,Mid-Day,91,199,290,31.38
2011-08-06,11,Saturday,Mid-Day,138,211,349,39.54
2011-08-06,12,Saturday,Mid-Day,130,252,382,34.03
2011-08-06,13,Saturday,Mid-Day,176,265,441,39.91
2011-08-06,14,Saturday,Mid-Day,176,204,380,46.32
2011-08-06,15,Saturday,Mid-Day,130,232,362,35.91
2011-08-06,16,Saturday,Evening Rush,155,188,343,45.19
2011-08-06,17,Saturday,Evening Rush,61,88,149,40.94
2011-08-06,18,Saturday,Evening Rush,81,130,211,38.39
2011-08-06,19,Saturday,Evening Rush,57,114,171,33.33
2011-08-06,20,Saturday,Night,58,79,137,42.34
2011-08-06,21,Saturday,Night,28,86,114,24.56
2011-08-06,22,Saturday,Night,24,96,120,20.0
2011-08-06,23,Saturday,Night,29,79,108,26.85
2011-08-07,0,Sunday,Early Morning,14,66,80,17.5
2011-08-07,1,Sunday,Early Morning,10,63,73,13.7
2011-08-07,2,Sunday,Early Morning,18,48,66,27.27
2011-08-07,3,Sunday,Early Morning,9,23,32,28.13
2011-08-07,4,Sunday,Early Morning,1,5,6,16.67
2011-08-07,5,Sunday,Early Morning,1,4,5,20.0
2011-08-07,6,Sunday,Morning Rush,3,10,13,23.08
2011-08-07,7,Sunday,Morning Rush,11,28,39,28.21
2011-08-07,8,Sunday,Morning Rush,23,66,89,25.84
2011-08-07,9,Sunday,Morning Rush,82,102,184,44.57
2011-08-07,10,Sunday,Mid-Day,88,178,266,33.08
2011-08-07,11,Sunday,Mid-Day,113,156,269,42.01
2011-08-07,12,Sunday,Mid-Day,161,209,370,43.51
2011-08-07,13,Sunday,Mid-Day,118,206,324,36.42
2011-08-07,14,Sunday,Mid-Day,130,192,322,40.37
2011-08-07,15,Sunday,Mid-Day,118,208,326,36.2
2011-08-07,16,Sunday,Evening Rush,74,119,193,38.34
2011-08-07,17,Sunday,Evening Rush,63,131,194,32.47
2011-08-07,18,Sunday,Evening Rush,74,155,229,32.31
2011-08-07,19,Sunday,Evening Rush,68,160,228,29.82
2011-08-07,20,Sunday,Night,50,133,183,27.32
2011-08-07,21,Sunday,Night,36,100,136,26.47
2011-08-07,22,Sunday,Night,21,82,103,20.39
2011-08-07,23,Sunday,Night,12,43,55,21.82
2011-08-08,0,Monday,Early Morning,13,17,30,43.33
2011-08-08,1,Monday,Early Morning,4,8,12,33.33
2011-08-08,2,Monday,Early Morning,4,3,7,57.14
2011-08-08,3,Monday,Early Morning,1,0,1,100.0
2011-08-08,4,Monday,Early Morning,2,8,10,20.0
2011-08-08,5,Monday,Early Morning,1,14,15,6.67
2011-08-08,6,Monday,Morning Rush,8,87,95,8.42
2011-08-08,7,Monday,Morning Rush,18,249,267,6.74
2011-08-08,8,Monday,Morning Rush,29,320,349,8.31
2011-08-08,9,Monday,Morning Rush,37,146,183,20.22
2011-08-08,10,Monday,Mid-Day,62,62,124,50.0
2011-08-08,11,Monday,Mid-Day,90,89,179,50.28
2011-08-08,12,Monday,Mid-Day,48,134,182,26.37
2011-08-08,13,Monday,Mid-Day,43,108,151,28.48
2011-08-08,14,Monday,Mid-Day,41,109,150,27.33
2011-08-08,15,Monday,Mid-Day,40,86,126,31.75
2011-08-08,16,Monday,Evening Rush,64,218,282,22.7
2011-08-08,17,Monday,Evening Rush,67,460,527,12.71
2011-08-08,18,Monday,Evening Rush,64,465,529,12.1
2011-08-08,19,Monday,Evening Rush,64,352,416,15.38
2011-08-08,20,Monday,Night,71,215,286,24.83
2011-08-08,21,Monday,Night,30,156,186,16.13
2011-08-08,22,Monday,Night,26,121,147,17.69
2011-08-08,23,Monday,Night,19,53,72,26.39
2011-08-09,0,Tuesday,Early Morning,10,25,35,28.57
2011-08-09,1,Tuesday,Early Morning,5,9,14,35.71
2011-08-09,2,Tuesday,Early Morning,9,3,12,75.0
2011-08-09,3,Tuesday,Early Morning,0,3,3,0.0
2011-08-09,4,Tuesday,Early Morning,1,6,7,14.29
2011-08-09,5,Tuesday,Early Morning,5,25,30,16.67
2011-08-09,6,Tuesday,Morning Rush,6,95,101,5.94
2011-08-09,7,Tuesday,Morning Rush,30,313,343,8.75
2011-08-09,8,Tuesday,Morning Rush,40,352,392,10.2
2011-08-09,9,Tuesday,Morning Rush,34,141,175,19.43
2011-08-09,10,Tuesday,Mid-Day,55,89,144,38.19
2011-08-09,11,Tuesday,Mid-Day,61,88,149,40.94
2011-08-09,12,Tuesday,Mid-Day,60,125,185,32.43
2011-08-09,13,Tuesday,Mid-Day,48,127,175,27.43
2011-08-09,14,Tuesday,Mid-Day,53,95,148,35.81
2011-08-09,15,Tuesday,Mid-Day,58,106,164,35.37
2011-08-09,16,Tuesday,Evening Rush,57,228,285,20.0
2011-08-09,17,Tuesday,Evening Rush,79,453,532,14.85
2011-08-09,18,Tuesday,Evening Rush,97,488,585,16.58
2011-08-09,19,Tuesday,Evening Rush,69,302,371,18.6
2011-08-09,20,Tuesday,Night,34,258,292,11.64
2011-08-09,21,Tuesday,Night,46,184,230,20.0
2011-08-09,22,Tuesday,Night,28,127,155,18.06
2011-08-09,23,Tuesday,Night,22,53,75,29.33
2011-08-10,0,Wednesday,Early Morning,19,18,37,51.35
2011-08-10,1,Wednesday,Early Morning,7,10,17,41.18
2011-08-10,2,Wednesday,Early Morning,1,10,11,9.09
2011-08-10,3,Wednesday,Early Morning,1,3,4,25.0
2011-08-10,4,Wednesday,Early Morning,1,4,5,20.0
2011-08-10,5,Wednesday,Early Morning,2,30,32,6.25
2011-08-10,6,Wednesday,Morning Rush,9,110,119,7.56
2011-08-10,7,Wednesday,Morning Rush,16,289,305,5.25
2011-08-10,8,Wednesday,Morning Rush,38,361,399,9.52
2011-08-10,9,Wednesday,Morning Rush,32,148,180,17.78
2011-08-10,10,Wednesday,Mid-Day,41,72,113,36.28
2011-08-10,11,Wednesday,Mid-Day,54,95,149,36.24
2011-08-10,12,Wednesday,Mid-Day,74,166,240,30.83
2011-08-10,13,Wednesday,Mid-Day,41,150,191,21.47
2011-08-10,14,Wednesday,Mid-Day,62,116,178,34.83
2011-08-10,15,Wednesday,Mid-Day,53,141,194,27.32
2011-08-10,16,Wednesday,Evening Rush,76,206,282,26.95
2011-08-10,17,Wednesday,Evening Rush,71,513,584,12.16
2011-08-10,18,Wednesday,Evening Rush,70,489,559,12.52
2011-08-10,19,Wednesday,Evening Rush,79,334,413,19.13
2011-08-10,20,Wednesday,Night,59,253,312,18.91
2011-08-10,21,Wednesday,Night,47,162,209,22.49
2011-08-10,22,Wednesday,Night,17,122,139,12.23
2011-08-10,23,Wednesday,Night,14,94,108,12.96
2011-08-11,0,Thursday,Early Morning,6,40,46,13.04
2011-08-11,1,Thursday,Early Morning,9,17,26,34.62
2011-08-11,2,Thursday,Early Morning,3,8,11,27.27
2011-08-11,3,Thursday,Early Morning,2,7,9,22.22
2011-08-11,4,Thursday,Early Morning,1,4,5,20.0
2011-08-11,5,Thursday,Early Morning,2,23,25,8.0
2011-08-11,6,Thursday,Morning Rush,5,101,106,4.72
2011-08-11,7,Thursday,Morning Rush,15,292,307,4.89
2011-08-11,8,Thursday,Morning Rush,29,361,390,7.44
2011-08-11,9,Thursday,Morning Rush,31,166,197,15.74
2011-08-11,10,Thursday,Mid-Day,36,96,132,27.27
2011-08-11,11,Thursday,Mid-Day,59,128,187,31.55
2011-08-11,12,Thursday,Mid-Day,50,164,214,23.36
2011-08-11,13,Thursday,Mid-Day,51,166,217,23.5
2011-08-11,14,Thursday,Mid-Day,39,103,142,27.46
2011-08-11,15,Thursday,Mid-Day,52,126,178,29.21
2011-08-11,16,Thursday,Evening Rush,57,241,298,19.13
2011-08-11,17,Thursday,Evening Rush,96,486,582,16.49
2011-08-11,18,Thursday,Evening Rush,74,497,571,12.96
2011-08-11,19,Thursday,Evening Rush,48,323,371,12.94
2011-08-11,20,Thursday,Night,56,232,288,19.44
2011-08-11,21,Thursday,Night,35,171,206,16.99
2011-08-11,22,Thursday,Night,34,123,157,21.66
2011-08-11,23,Thursday,Night,22,105,127,17.32
2011-08-12,0,Friday,Early Morning,12,53,65,18.46
2011-08-12,1,Friday,Early Morning,4,19,23,17.39
2011-08-12,2,Friday,Early Morning,0,15,15,0.0
2011-08-12,3,Friday,Early Morning,0,9,9,0.0
2011-08-12,4,Friday,Early Morning,0,5,5,0.0
2011-08-12,5,Friday,Early Morning,2,24,26,7.69
2011-08-12,6,Friday,Morning Rush,3,73,76,3.95
2011-08-12,7,Friday,Morning Rush,17,247,264,6.44
2011-08-12,8,Friday,Morning Rush,29,397,426,6.81
2011-08-12,9,Friday,Morning Rush,27,178,205,13.17
2011-08-12,10,Friday,Mid-Day,44,86,130,33.85
2011-08-12,11,Friday,Mid-Day,48,108,156,30.77
2011-08-12,12,Friday,Mid-Day,55,167,222,24.77
2011-08-12,13,Friday,Mid-Day,74,179,253,29.25
2011-08-12,14,Friday,Mid-Day,51,135,186,27.42
2011-08-12,15,Friday,Mid-Day,59,190,249,23.69
2011-08-12,16,Friday,Evening Rush,68,266,334,20.36
2011-08-12,17,Friday,Evening Rush,93,423,516,18.02
2011-08-12,18,Friday,Evening Rush,89,376,465,19.14
2011-08-12,19,Friday,Evening Rush,101,284,385,26.23
2011-08-12,20,Friday,Night,77,210,287,26.83
2011-08-12,21,Friday,Night,73,153,226,32.3
2011-08-12,22,Friday,Night,74,157,231,32.03
2011-08-12,23,Friday,Night,51,100,151,33.77
2011-08-13,0,Saturday,Early Morning,15,69,84,17.86
2011-08-13,1,Saturday,Early Morning,13,64,77,16.88
2011-08-13,2,Saturday,Early Morning,16,58,74,21.62
2011-08-13,3,Saturday,Early Morning,9,18,27,33.33
2011-08-13,4,Saturday,Early Morning,5,5,10,50.0
2011-08-13,5,Saturday,Early Morning,3,15,18,16.67
2011-08-13,6,Saturday,Morning Rush,3,19,22,13.64
2011-08-13,7,Saturday,Morning Rush,10,34,44,22.73
2011-08-13,8,Saturday,Morning Rush,28,90,118,23.73
2011-08-13,9,Saturday,Morning Rush,70,138,208,33.65
2011-08-13,10,Saturday,Mid-Day,97,163,260,37.31
2011-08-13,11,Saturday,Mid-Day,122,192,314,38.85
2011-08-13,12,Saturday,Mid-Day,175,246,421,41.57
2011-08-13,13,Saturday,Mid-Day,61,92,153,39.87
2011-08-13,14,Saturday,Mid-Day,113,146,259,43.63
2011-08-13,15,Saturday,Mid-Day,150,208,358,41.9
2011-08-13,16,Saturday,Evening Rush,148,133,281,52.67
2011-08-13,17,Saturday,Evening Rush,97,172,269,36.06
2011-08-13,18,Saturday,Evening Rush,123,169,292,42.12
2011-08-13,19,Saturday,Evening Rush,67,170,237,28.27
2011-08-13,20,Saturday,Night,78,105,183,42.62
2011-08-13,21,Saturday,Night,40,127,167,23.95
2011-08-13,22,Saturday,Night,36,118,154,23.38
2011-08-13,23,Saturday,Night,25,95,120,20.83
2011-08-14,0,Sunday,Early Morning,19,71,90,21.11
2011-08-14,1,Sunday,Early Morning,16,57,73,21.92
2011-08-14,2,Sunday,Early Morning,13,49,62,20.97
2011-08-14,3,Sunday,Early Morning,5,22,27,18.52
2011-08-14,4,Sunday,Early Morning,1,2,3,33.33
2011-08-14,5,Sunday,Early Morning,1,9,10,10.0
2011-08-14,6,Sunday,Morning Rush,2,4,6,33.33
2011-08-14,7,Sunday,Morning Rush,4,20,24,16.67
2011-08-14,8,Sunday,Morning Rush,20,21,41,48.78
2011-08-14,9,Sunday,Morning Rush,27,76,103,26.21
2011-08-14,10,Sunday,Mid-Day,67,116,183,36.61
2011-08-14,11,Sunday,Mid-Day,81,117,198,40.91
2011-08-14,12,Sunday,Mid-Day,98,183,281,34.88
2011-08-14,13,Sunday,Mid-Day,144,233,377,38.2
2011-08-14,14,Sunday,Mid-Day,126,244,370,34.05
2011-08-14,15,Sunday,Mid-Day,128,203,331,38.67
2011-08-14,16,Sunday,Evening Rush,116,176,292,39.73
2011-08-14,17,Sunday,Evening Rush,133,196,329,40.43
2011-08-14,18,Sunday,Evening Rush,125,222,347,36.02
2011-08-14,19,Sunday,Evening Rush,75,184,259,28.96
2011-08-14,20,Sunday,Night,67,126,193,34.72
2011-08-14,21,Sunday,Night,51,104,155,32.9
2011-08-14,22,Sunday,Night,14,25,39,35.9
2011-08-14,23,Sunday,Night,5,22,27,18.52
2011-08-15,0,Monday,Early Morning,7,18,25,28.0
2011-08-15,1,Monday,Early Morning,1,9,10,10.0
2011-08-15,2,Monday,Early Morning,0,3,3,0.0
2011-08-15,3,Monday,Early Morning,1,6,7,14.29
2011-08-15,4,Monday,Early Morning,1,4,5,20.0
2011-08-15,5,Monday,Early Morning,3,14,17,17.65
2011-08-15,6,Monday,Morning Rush,3,87,90,3.33
2011-08-15,7,Monday,Morning Rush,10,248,258,3.88
2011-08-15,8,Monday,Morning Rush,29,326,355,8.17
2011-08-15,9,Monday,Morning Rush,52,170,222,23.42
2011-08-15,10,Monday,Mid-Day,54,87,141,38.3
2011-08-15,11,Monday,Mid-Day,41,112,153,26.8
2011-08-15,12,Monday,Mid-Day,62,116,178,34.83
2011-08-15,13,Monday,Mid-Day,53,140,193,27.46
2011-08-15,14,Monday,Mid-Day,56,95,151,37.09
2011-08-15,15,Monday,Mid-Day,49,133,182,26.92
2011-08-15,16,Monday,Evening Rush,58,225,283,20.49
2011-08-15,17,Monday,Evening Rush,59,471,530,11.13
2011-08-15,18,Monday,Evening Rush,70,413,483,14.49
2011-08-15,19,Monday,Evening Rush,54,343,397,13.6
2011-08-15,20,Monday,Night,45,240,285,15.79
2011-08-15,21,Monday,Night,34,150,184,18.48
2011-08-15,22,Monday,Night,22,76,98,22.45
2011-08-15,23,Monday,Night,11,77,88,12.5
2011-08-16,0,Tuesday,Early Morning,8,23,31,25.81
2011-08-16,1,Tuesday,Early Morning,4,12,16,25.0
2011-08-16,2,Tuesday,Early Morning,1,3,4,25.0
2011-08-16,3,Tuesday,Early Morning,1,5,6,16.67
2011-08-16,4,Tuesday,Early Morning,0,5,5,0.0
2011-08-16,5,Tuesday,Early Morning,1,29,30,3.33
2011-08-16,6,Tuesday,Morning Rush,4,115,119,3.36
2011-08-16,7,Tuesday,Morning Rush,18,328,346,5.2
2011-08-16,8,Tuesday,Morning Rush,24,417,441,5.44
2011-08-16,9,Tuesday,Morning Rush,27,171,198,13.64
2011-08-16,10,Tuesday,Mid-Day,28,83,111,25.23
2011-08-16,11,Tuesday,Mid-Day,40,110,150,26.67
2011-08-16,12,Tuesday,Mid-Day,42,120,162,25.93
2011-08-16,13,Tuesday,Mid-Day,45,147,192,23.44
2011-08-16,14,Tuesday,Mid-Day,65,117,182,35.71
2011-08-16,15,Tuesday,Mid-Day,36,123,159,22.64
2011-08-16,16,Tuesday,Evening Rush,55,248,303,18.15
2011-08-16,17,Tuesday,Evening Rush,75,525,600,12.5
2011-08-16,18,Tuesday,Evening Rush,54,516,570,9.47
2011-08-16,19,Tuesday,Evening Rush,56,320,376,14.89
2011-08-16,20,Tuesday,Night,48,232,280,17.14
2011-08-16,21,Tuesday,Night,38,177,215,17.67
2011-08-16,22,Tuesday,Night,31,121,152,20.39
2011-08-16,23,Tuesday,Night,20,57,77,25.97
2011-08-17,0,Wednesday,Early Morning,8,16,24,33.33
2011-08-17,1,Wednesday,Early Morning,2,12,14,14.29
2011-08-17,2,Wednesday,Early Morning,0,6,6,0.0
2011-08-17,3,Wednesday,Early Morning,1,4,5,20.0
2011-08-17,4,Wednesday,Early Morning,0,5,5,0.0
2011-08-17,5,Wednesday,Early Morning,0,28,28,0.0
2011-08-17,6,Wednesday,Morning Rush,4,101,105,3.81
2011-08-17,7,Wednesday,Morning Rush,12,296,308,3.9
2011-08-17,8,Wednesday,Morning Rush,35,452,487,7.19
2011-08-17,9,Wednesday,Morning Rush,31,178,209,14.83
2011-08-17,10,Wednesday,Mid-Day,27,91,118,22.88
2011-08-17,11,Wednesday,Mid-Day,20,108,128,15.63
2011-08-17,12,Wednesday,Mid-Day,26,163,189,13.76
2011-08-17,13,Wednesday,Mid-Day,38,138,176,21.59
2011-08-17,14,Wednesday,Mid-Day,54,138,192,28.13
2011-08-17,15,Wednesday,Mid-Day,42,117,159,26.42
2011-08-17,16,Wednesday,Evening Rush,62,238,300,20.67
2011-08-17,17,Wednesday,Evening Rush,46,506,552,8.33
2011-08-17,18,Wednesday,Evening Rush,86,470,556,15.47
2011-08-17,19,Wednesday,Evening Rush,50,297,347,14.41
2011-08-17,20,Wednesday,Night,37,243,280,13.21
2011-08-17,21,Wednesday,Night,38,192,230,16.52
2011-08-17,22,Wednesday,Night,29,142,171,16.96
2011-08-17,23,Wednesday,Night,20,85,105,19.05
2011-08-18,0,Thursday,Early Morning,18,38,56,32.14
2011-08-18,1,Thursday,Early Morning,13,11,24,54.17
2011-08-18,2,Thursday,Early Morning,2,4,6,33.33
2011-08-18,3,Thursday,Early Morning,0,6,6,0.0
2011-08-18,4,Thursday,Early Morning,0,9,9,0.0
2011-08-18,5,Thursday,Early Morning,0,27,27,0.0
2011-08-18,6,Thursday,Morning Rush,6,97,103,5.83
2011-08-18,7,Thursday,Morning Rush,19,289,308,6.17
2011-08-18,8,Thursday,Morning Rush,27,393,420,6.43
2011-08-18,9,Thursday,Morning Rush,42,186,228,18.42
2011-08-18,10,Thursday,Mid-Day,37,92,129,28.68
2011-08-18,11,Thursday,Mid-Day,44,97,141,31.21
2011-08-18,12,Thursday,Mid-Day,34,139,173,19.65
2011-08-18,13,Thursday,Mid-Day,33,154,187,17.65
2011-08-18,14,Thursday,Mid-Day,67,115,182,36.81
2011-08-18,15,Thursday,Mid-Day,56,118,174,32.18
2011-08-18,16,Thursday,Evening Rush,49,196,245,20.0
2011-08-18,17,Thursday,Evening Rush,44,365,409,10.76
2011-08-18,18,Thursday,Evening Rush,48,226,274,17.52
2011-08-18,19,Thursday,Evening Rush,26,115,141,18.44
2011-08-18,20,Thursday,Night,24,141,165,14.55
2011-08-18,21,Thursday,Night,12,137,149,8.05
2011-08-18,22,Thursday,Night,18,117,135,13.33
2011-08-18,23,Thursday,Night,20,94,114,17.54
2011-08-19,0,Friday,Early Morning,9,53,62,14.52
2011-08-19,1,Friday,Early Morning,1,19,20,5.0
2011-08-19,2,Friday,Early Morning,0,8,8,0.0
2011-08-19,3,Friday,Early Morning,2,1,3,66.67
2011-08-19,4,Friday,Early Morning,1,7,8,12.5
2011-08-19,5,Friday,Early Morning,1,16,17,5.88
2011-08-19,6,Friday,Morning Rush,2,91,93,2.15
2011-08-19,7,Friday,Morning Rush,12,251,263,4.56
2011-08-19,8,Friday,Morning Rush,30,368,398,7.54
2011-08-19,9,Friday,Morning Rush,31,187,218,14.22
2011-08-19,10,Friday,Mid-Day,57,108,165,34.55
2011-08-19,11,Friday,Mid-Day,45,120,165,27.27
2011-08-19,12,Friday,Mid-Day,54,168,222,24.32
2011-08-19,13,Friday,Mid-Day,63,169,232,27.16
2011-08-19,14,Friday,Mid-Day,78,142,220,35.45
2011-08-19,15,Friday,Mid-Day,66,156,222,29.73
2011-08-19,16,Friday,Evening Rush,66,261,327,20.18
2011-08-19,17,Friday,Evening Rush,85,442,527,16.13
2011-08-19,18,Friday,Evening Rush,88,337,425,20.71
2011-08-19,19,Friday,Evening Rush,33,132,165,20.0
2011-08-19,20,Friday,Night,12,46,58,20.69
2011-08-19,21,Friday,Night,18,89,107,16.82
2011-08-19,22,Friday,Night,25,97,122,20.49
2011-08-19,23,Friday,Night,18,88,106,16.98
2011-08-20,0,Saturday,Early Morning,21,107,128,16.41
2011-08-20,1,Saturday,Early Morning,12,35,47,25.53
2011-08-20,2,Saturday,Early Morning,10,59,69,14.49
2011-08-20,3,Saturday,Early Morning,9,42,51,17.65
2011-08-20,4,Saturday,Early Morning,1,6,7,14.29
2011-08-20,5,Saturday,Early Morning,0,8,8,0.0
2011-08-20,6,Saturday,Morning Rush,6,18,24,25.0
2011-08-20,7,Saturday,Morning Rush,8,36,44,18.18
2011-08-20,8,Saturday,Morning Rush,27,106,133,20.3
2011-08-20,9,Saturday,Morning Rush,51,139,190,26.84
2011-08-20,10,Saturday,Mid-Day,114,192,306,37.25
2011-08-20,11,Saturday,Mid-Day,115,223,338,34.02
2011-08-20,12,Saturday,Mid-Day,156,253,409,38.14
2011-08-20,13,Saturday,Mid-Day,158,220,378,41.8
2011-08-20,14,Saturday,Mid-Day,147,228,375,39.2
2011-08-20,15,Saturday,Mid-Day,175,215,390,44.87
2011-08-20,16,Saturday,Evening Rush,151,222,373,40.48
2011-08-20,17,Saturday,Evening Rush,180,203,383,47.0
2011-08-20,18,Saturday,Evening Rush,169,225,394,42.89
2011-08-20,19,Saturday,Evening Rush,109,182,291,37.46
2011-08-20,20,Saturday,Night,78,170,248,31.45
2011-08-20,21,Saturday,Night,81,144,225,36.0
2011-08-20,22,Saturday,Night,77,146,223,34.53
2011-08-20,23,Saturday,Night,59,98,157,37.58
2011-08-21,0,Sunday,Early Morning,6,68,74,8.11
2011-08-21,1,Sunday,Early Morning,17,69,86,19.77
2011-08-21,2,Sunday,Early Morning,13,51,64,20.31
2011-08-21,3,Sunday,Early Morning,25,26,51,49.02
2011-08-21,4,Sunday,Early Morning,1,5,6,16.67
2011-08-21,5,Sunday,Early Morning,0,8,8,0.0
2011-08-21,6,Sunday,Morning Rush,4,10,14,28.57
2011-08-21,7,Sunday,Morning Rush,12,19,31,38.71
2011-08-21,8,Sunday,Morning Rush,30,62,92,32.61
2011-08-21,9,Sunday,Morning Rush,80,151,231,34.63
2011-08-21,10,Sunday,Mid-Day,97,177,274,35.4
2011-08-21,11,Sunday,Mid-Day,132,181,313,42.17
2011-08-21,12,Sunday,Mid-Day,135,239,374,36.1
2011-08-21,13,Sunday,Mid-Day,94,216,310,30.32
2011-08-21,14,Sunday,Mid-Day,78,157,235,33.19
2011-08-21,15,Sunday,Mid-Day,17,51,68,25.0
2011-08-21,16,Sunday,Evening Rush,97,161,258,37.6
2011-08-21,17,Sunday,Evening Rush,91,179,270,33.7
2011-08-21,18,Sunday,Evening Rush,96,215,311,30.87
2011-08-21,19,Sunday,Evening Rush,81,201,282,28.72
2011-08-21,20,Sunday,Night,41,140,181,22.65
2011-08-21,21,Sunday,Night,45,93,138,32.61
2011-08-21,22,Sunday,Night,37,97,134,27.61
2011-08-21,23,Sunday,Night,20,48,68,29.41
2011-08-22,0,Monday,Early Morning,18,22,40,45.0
2011-08-22,1,Monday,Early Morning,8,13,21,38.1
2011-08-22,2,Monday,Early Morning,2,6,8,25.0
2011-08-22,3,Monday,Early Morning,0,5,5,0.0
2011-08-22,4,Monday,Early Morning,2,10,12,16.67
2011-08-22,5,Monday,Early Morning,1,23,24,4.17
2011-08-22,6,Monday,Morning Rush,6,106,112,5.36
2011-08-22,7,Monday,Morning Rush,11,270,281,3.91
2011-08-22,8,Monday,Morning Rush,20,331,351,5.7
2011-08-22,9,Monday,Morning Rush,36,151,187,19.25
2011-08-22,10,Monday,Mid-Day,36,85,121,29.75
2011-08-22,11,Monday,Mid-Day,46,85,131,35.11
2011-08-22,12,Monday,Mid-Day,54,153,207,26.09
2011-08-22,13,Monday,Mid-Day,47,158,205,22.93
2011-08-22,14,Monday,Mid-Day,88,137,225,39.11
2011-08-22,15,Monday,Mid-Day,72,127,199,36.18
2011-08-22,16,Monday,Evening Rush,66,254,320,20.63
2011-08-22,17,Monday,Evening Rush,82,509,591,13.87
2011-08-22,18,Monday,Evening Rush,72,537,609,11.82
2011-08-22,19,Monday,Evening Rush,66,350,416,15.87
2011-08-22,20,Monday,Night,21,247,268,7.84
2011-08-22,21,Monday,Night,28,180,208,13.46
2011-08-22,22,Monday,Night,32,121,153,20.92
2011-08-22,23,Monday,Night,19,45,64,29.69
2011-08-23,0,Tuesday,Early Morning,13,22,35,37.14
2011-08-23,1,Tuesday,Early Morning,6,13,19,31.58
2011-08-23,2,Tuesday,Early Morning,2,4,6,33.33
2011-08-23,3,Tuesday,Early Morning,2,4,6,33.33
2011-08-23,4,Tuesday,Early Morning,0,5,5,0.0
2011-08-23,5,Tuesday,Early Morning,1,35,36,2.78
2011-08-23,6,Tuesday,Morning Rush,3,111,114,2.63
2011-08-23,7,Tuesday,Morning Rush,11,333,344,3.2
2011-08-23,8,Tuesday,Morning Rush,43,461,504,8.53
2011-08-23,9,Tuesday,Morning Rush,34,191,225,15.11
2011-08-23,10,Tuesday,Mid-Day,56,92,148,37.84
2011-08-23,11,Tuesday,Mid-Day,62,124,186,33.33
2011-08-23,12,Tuesday,Mid-Day,60,177,237,25.32
2011-08-23,13,Tuesday,Mid-Day,70,164,234,29.91
2011-08-23,14,Tuesday,Mid-Day,149,502,651,22.89
2011-08-23,15,Tuesday,Mid-Day,178,423,601,29.62
2011-08-23,16,Tuesday,Evening Rush,133,311,444,29.95
2011-08-23,17,Tuesday,Evening Rush,133,339,472,28.18
2011-08-23,18,Tuesday,Evening Rush,98,421,519,18.88
2011-08-23,19,Tuesday,Evening Rush,70,297,367,19.07
2011-08-23,20,Tuesday,Night,54,206,260,20.77
2011-08-23,21,Tuesday,Night,38,173,211,18.01
2011-08-23,22,Tuesday,Night,46,145,191,24.08
2011-08-23,23,Tuesday,Night,19,61,80,23.75
2011-08-24,0,Wednesday,Early Morning,9,29,38,23.68
2011-08-24,1,Wednesday,Early Morning,7,17,24,29.17
2011-08-24,2,Wednesday,Early Morning,2,4,6,33.33
2011-08-24,3,Wednesday,Early Morning,0,1,1,0.0
2011-08-24,4,Wednesday,Early Morning,0,7,7,0.0
2011-08-24,5,Wednesday,Early Morning,1,26,27,3.7
2011-08-24,6,Wednesday,Morning Rush,3,105,108,2.78
2011-08-24,7,Wednesday,Morning Rush,11,297,308,3.57
2011-08-24,8,Wednesday,Morning Rush,32,436,468,6.84
2011-08-24,9,Wednesday,Morning Rush,44,169,213,20.66
2011-08-24,10,Wednesday,Mid-Day,51,95,146,34.93
2011-08-24,11,Wednesday,Mid-Day,57,128,185,30.81
2011-08-24,12,Wednesday,Mid-Day,60,175,235,25.53
2011-08-24,13,Wednesday,Mid-Day,56,180,236,23.73
2011-08-24,14,Wednesday,Mid-Day,77,127,204,37.75
2011-08-24,15,Wednesday,Mid-Day,63,141,204,30.88
